Iteration,Classes_Dep_Var,Num_Ind_Vars,Num_Categorical_Vars,Classes_Ind_Vars,Sample_Size,Model,Hyperparameter_1,Hyperparameter_2,Hyperparameter_3,Misclassification,Accuracy,Precision,Recall,F1_Score
1,2,3,1,2,500,DecisionTree,f_test,0.05,0.1,0.31333333333333335,0.6866666666666666,0.686965811965812,0.6866666666666666,0.6865412831799387
1,2,3,1,2,500,DecisionTree,f_test,0.05,0.2,0.31333333333333335,0.6866666666666666,0.686965811965812,0.6866666666666666,0.6865412831799387
1,2,3,1,2,500,DecisionTree,f_test,0.1,0.1,0.32666666666666666,0.6733333333333333,0.6748565279770444,0.6733333333333333,0.6726203732573158
1,2,3,1,2,500,DecisionTree,f_test,0.1,0.2,0.32666666666666666,0.6733333333333333,0.6748565279770444,0.6733333333333333,0.6726203732573158
1,2,3,1,2,500,RandomForest,entropy,0.05,0.1,0.24,0.76,0.7647058823529411,0.76,0.7589285714285715
1,2,3,1,2,500,RandomForest,entropy,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7339989302906044,0.7333333333333333,0.7331435687600072
1,2,3,1,2,500,RandomForest,entropy,0.1,0.1,0.26,0.74,0.7403846153846154,0.74,0.7398959583833533
1,2,3,1,2,500,RandomForest,entropy,0.1,0.2,0.2866666666666666,0.7133333333333334,0.7142857142857143,0.7133333333333334,0.7130144605116796
1,2,3,1,2,500,RandomForest,gini,0.05,0.1,0.2466666666666667,0.7533333333333333,0.7533783783783784,0.7533333333333333,0.7533223698831059
1,2,3,1,2,500,RandomForest,gini,0.05,0.2,0.2733333333333333,0.7266666666666667,0.7276785714285715,0.7266666666666667,0.7263626251390434
1,2,3,1,2,500,RandomForest,gini,0.1,0.1,0.23333333333333328,0.7666666666666667,0.7670940170940171,0.7666666666666667,0.7665732959850606
1,2,3,1,2,500,RandomForest,gini,0.1,0.2,0.22666666666666668,0.7733333333333333,0.7735278420209928,0.7733333333333333,0.7732930298719772
1,2,3,1,2,500,RandomForest,f_test,0.05,0.1,0.2733333333333333,0.7266666666666667,0.729978354978355,0.7266666666666667,0.7256791114679514
1,2,3,1,2,500,RandomForest,f_test,0.05,0.2,0.3666666666666667,0.6333333333333333,0.6335470085470085,0.6333333333333333,0.6331866079765239
1,2,3,1,2,500,RandomForest,f_test,0.1,0.1,0.2533333333333333,0.7466666666666667,0.7748068924539513,0.7466666666666667,0.7400109469074986
1,2,3,1,2,500,RandomForest,f_test,0.1,0.2,0.28,0.72,0.7450980392156862,0.72,0.7126436781609196
1,2,3,1,2,500,ANN,1,3.0,SGD,0.21333333333333337,0.7866666666666666,0.7970160250506539,0.7866666666666666,0.7847919655667145
1,2,3,1,2,500,ANN,1,3.0,Adam,0.22666666666666668,0.7733333333333333,0.7805145046524357,0.7733333333333333,0.7718733225979603
1,2,3,1,2,500,ANN,1,3.0,RMSprop,0.20666666666666667,0.7933333333333333,0.8024193548387096,0.7933333333333333,0.7917692893287358
1,2,3,1,2,500,ANN,1,15.0,SGD,0.21333333333333337,0.7866666666666666,0.7970160250506539,0.7866666666666666,0.7847919655667145
1,2,3,1,2,500,ANN,1,15.0,Adam,0.20666666666666667,0.7933333333333333,0.799781976744186,0.7933333333333333,0.7922159167076277
1,2,3,1,2,500,ANN,1,15.0,RMSprop,0.23333333333333328,0.7666666666666667,0.7893518518518519,0.7666666666666667,0.762001903984768
1,2,3,1,2,500,ANN,2,3.0,SGD,0.21999999999999997,0.78,0.7916666666666666,0.78,0.7777777777777777
1,2,3,1,2,500,ANN,2,3.0,Adam,0.21999999999999997,0.78,0.7886730205278593,0.78,0.7783350499305897
1,2,3,1,2,500,ANN,2,3.0,RMSprop,0.21333333333333337,0.7866666666666666,0.7941981390257252,0.7866666666666666,0.7852925389157274
1,2,3,1,2,500,ANN,2,15.0,SGD,0.21999999999999997,0.78,0.7916666666666666,0.78,0.7777777777777777
1,2,3,1,2,500,ANN,2,15.0,Adam,0.21999999999999997,0.78,0.7886730205278593,0.78,0.7783350499305897
1,2,3,1,2,500,ANN,2,15.0,RMSprop,0.2466666666666667,0.7533333333333333,0.763888888888889,0.7533333333333333,0.7508417508417509
1,2,3,1,2,1000,LogisticRegression,logit,,,0.1466666666666666,0.8533333333333334,0.8543412372972009,0.8533333333333334,0.8532289628180039
1,2,3,1,2,1000,LogisticRegression,probit,,,0.1466666666666666,0.8533333333333334,0.8543412372972009,0.8533333333333334,0.8532289628180039
1,2,3,1,2,1000,DecisionTree,entropy,0.05,0.1,0.20333333333333337,0.7966666666666666,0.7969966629588432,0.7966666666666666,0.7966101694915254
1,2,3,1,2,1000,DecisionTree,entropy,0.05,0.2,0.20333333333333337,0.7966666666666666,0.7969966629588432,0.7966666666666666,0.7966101694915254
1,2,3,1,2,1000,DecisionTree,entropy,0.1,0.1,0.18999999999999995,0.81,0.8100137783901507,0.81,0.8099978888654318
1,2,3,1,2,1000,DecisionTree,entropy,0.1,0.2,0.18999999999999995,0.81,0.8100137783901507,0.81,0.8099978888654318
1,2,3,1,2,1000,DecisionTree,gini,0.05,0.1,0.18333333333333335,0.8166666666666667,0.8167933840202748,0.8166666666666667,0.8166483314998167
1,2,3,1,2,1000,DecisionTree,gini,0.05,0.2,0.18333333333333335,0.8166666666666667,0.8167933840202748,0.8166666666666667,0.8166483314998167
1,2,3,1,2,1000,DecisionTree,gini,0.1,0.1,0.18000000000000005,0.82,0.8202277174879915,0.82,0.8199679943100995
1,2,3,1,2,1000,DecisionTree,gini,0.1,0.2,0.18000000000000005,0.82,0.8202277174879915,0.82,0.8199679943100995
1,2,3,1,2,1000,DecisionTree,f_test,0.05,0.1,0.33666666666666667,0.6633333333333333,0.6887034659820283,0.6633333333333333,0.6516240298936476
1,2,3,1,2,1000,DecisionTree,f_test,0.05,0.2,0.33666666666666667,0.6633333333333333,0.6887034659820283,0.6633333333333333,0.6516240298936476
1,2,3,1,2,1000,DecisionTree,f_test,0.1,0.1,0.31333333333333335,0.6866666666666666,0.71,0.6866666666666666,0.6777142857142856
1,2,3,1,2,1000,DecisionTree,f_test,0.1,0.2,0.31333333333333335,0.6866666666666666,0.71,0.6866666666666666,0.6777142857142856
1,2,3,1,2,1000,RandomForest,entropy,0.05,0.1,0.16333333333333333,0.8366666666666667,0.8378830456309381,0.8366666666666667,0.8365195342474895
1,2,3,1,2,1000,RandomForest,entropy,0.05,0.2,0.2433333333333333,0.7566666666666667,0.7575940050849725,0.7566666666666667,0.7564474693891169
1,2,3,1,2,1000,RandomForest,entropy,0.1,0.1,0.22999999999999998,0.77,0.7703003337041157,0.77,0.7699360933592665
1,2,3,1,2,1000,RandomForest,entropy,0.1,0.2,0.18666666666666665,0.8133333333333334,0.8169393993885992,0.8133333333333334,0.8128008557675166
1,2,3,1,2,1000,RandomForest,gini,0.05,0.1,0.31000000000000005,0.69,0.6930981525814175,0.69,0.6887515478753669
1,2,3,1,2,1000,RandomForest,gini,0.05,0.2,0.2433333333333333,0.7566666666666667,0.764,0.7566666666666667,0.754965034965035
1,2,3,1,2,1000,RandomForest,gini,0.1,0.1,0.2366666666666667,0.7633333333333333,0.765993265993266,0.7633333333333333,0.7627401837928154
1,2,3,1,2,1000,RandomForest,gini,0.1,0.2,0.30333333333333334,0.6966666666666667,0.6981550311226545,0.6966666666666667,0.6960960024935713
1,2,3,1,2,1000,RandomForest,f_test,0.05,0.1,0.24,0.76,0.760185020458993,0.76,0.7599573257467995
1,2,3,1,2,1000,RandomForest,f_test,0.05,0.2,0.21999999999999997,0.78,0.7886730205278593,0.78,0.7783350499305897
1,2,3,1,2,1000,RandomForest,f_test,0.1,0.1,0.19666666666666666,0.8033333333333333,0.8093975248198014,0.8033333333333333,0.8023649214484306
1,2,3,1,2,1000,RandomForest,f_test,0.1,0.2,0.21333333333333337,0.7866666666666666,0.7941981390257252,0.7866666666666666,0.7852925389157274
1,2,3,1,2,1000,ANN,1,3.0,SGD,0.16333333333333333,0.8366666666666667,0.8392145448031884,0.8366666666666667,0.8363593859580768
1,2,3,1,2,1000,ANN,1,3.0,Adam,0.15333333333333332,0.8466666666666667,0.8517316017316017,0.8466666666666667,0.8461126722868996
1,2,3,1,2,1000,ANN,1,3.0,RMSprop,0.16333333333333333,0.8366666666666667,0.8374014520511336,0.8366666666666667,0.8365776922991407
1,2,3,1,2,1000,ANN,1,15.0,SGD,0.16333333333333333,0.8366666666666667,0.8392145448031884,0.8366666666666667,0.8363593859580768
1,2,3,1,2,1000,ANN,1,15.0,Adam,0.15333333333333332,0.8466666666666667,0.8557744937055282,0.8466666666666667,0.845679012345679
1,2,3,1,2,1000,ANN,1,15.0,RMSprop,0.16333333333333333,0.8366666666666667,0.8384869743956388,0.8366666666666667,0.8364467784465781
1,2,3,1,2,1000,ANN,2,3.0,SGD,0.15666666666666662,0.8433333333333334,0.8468013468013468,0.8433333333333334,0.8429406850459482
1,2,3,1,2,1000,ANN,2,3.0,Adam,0.17666666666666664,0.8233333333333334,0.8275404079059926,0.8233333333333334,0.8227642095172276
1,2,3,1,2,1000,ANN,2,3.0,RMSprop,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,2,1000,ANN,2,15.0,SGD,0.16000000000000003,0.84,0.8421900161030595,0.84,0.8397435897435896
1,2,3,1,2,1000,ANN,2,15.0,Adam,0.2433333333333333,0.7566666666666667,0.7575940050849725,0.7566666666666667,0.7564474693891169
1,2,3,1,2,1000,ANN,2,15.0,RMSprop,0.2433333333333333,0.7566666666666667,0.7575940050849725,0.7566666666666667,0.7564474693891169
1,2,3,1,2,10000,LogisticRegression,logit,,,0.17966666666666664,0.8203333333333334,0.8203368926321403,0.8203333333333334,0.8203328342578728
1,2,3,1,2,10000,LogisticRegression,probit,,,0.18000000000000005,0.82,0.8200022755717373,0.82,0.8199996799994311
1,2,3,1,2,10000,DecisionTree,entropy,0.05,0.1,0.18966666666666665,0.8103333333333333,0.8114797171277935,0.8103333333333333,0.8101586582054
1,2,3,1,2,10000,DecisionTree,entropy,0.05,0.2,0.18966666666666665,0.8103333333333333,0.8114797171277935,0.8103333333333333,0.8101586582054
1,2,3,1,2,10000,DecisionTree,entropy,0.1,0.1,0.18733333333333335,0.8126666666666666,0.8135144096303072,0.8126666666666666,0.8125399436685866
1,2,3,1,2,10000,DecisionTree,entropy,0.1,0.2,0.18733333333333335,0.8126666666666666,0.8135144096303072,0.8126666666666666,0.8125399436685866
1,2,3,1,2,10000,DecisionTree,gini,0.05,0.1,0.20466666666666666,0.7953333333333333,0.7954220912594184,0.7953333333333333,0.7953179594378422
1,2,3,1,2,10000,DecisionTree,gini,0.05,0.2,0.20466666666666666,0.7953333333333333,0.7954220912594184,0.7953333333333333,0.7953179594378422
1,2,3,1,2,10000,DecisionTree,gini,0.1,0.1,0.19599999999999995,0.804,0.8041952257359836,0.804,0.8039685478425649
1,2,3,1,2,10000,DecisionTree,gini,0.1,0.2,0.19599999999999995,0.804,0.8041952257359836,0.804,0.8039685478425649
1,2,3,1,2,10000,DecisionTree,f_test,0.05,0.1,0.3523333333333334,0.6476666666666666,0.6726907901883564,0.6476666666666666,0.6344229895483712
1,2,3,1,2,10000,DecisionTree,f_test,0.05,0.2,0.3523333333333334,0.6476666666666666,0.6726907901883564,0.6476666666666666,0.6344229895483712
1,2,3,1,2,10000,DecisionTree,f_test,0.1,0.1,0.42800000000000005,0.572,0.6605543684663292,0.572,0.5035445271068297
1,2,3,1,2,10000,DecisionTree,f_test,0.1,0.2,0.42800000000000005,0.572,0.6605543684663292,0.572,0.5035445271068297
1,2,3,1,2,10000,RandomForest,entropy,0.05,0.1,0.3783333333333333,0.6216666666666667,0.6270585221109677,0.6216666666666667,0.617609889989566
1,2,3,1,2,10000,RandomForest,entropy,0.05,0.2,0.279,0.721,0.7302724044977329,0.721,0.7181628076147447
1,2,3,1,2,10000,RandomForest,entropy,0.1,0.1,0.22866666666666668,0.7713333333333333,0.8000436427116672,0.7713333333333333,0.7657291583188232
1,2,3,1,2,10000,RandomForest,entropy,0.1,0.2,0.2853333333333333,0.7146666666666667,0.741985907702667,0.7146666666666667,0.7063795223041798
1,2,3,1,2,10000,RandomForest,gini,0.05,0.1,0.20833333333333337,0.7916666666666666,0.8022746251909799,0.7916666666666666,0.7898226876936644
1,2,3,1,2,10000,RandomForest,gini,0.05,0.2,0.22666666666666668,0.7733333333333333,0.7956366908688162,0.7733333333333333,0.7689761202846215
1,2,3,1,2,10000,RandomForest,gini,0.1,0.1,0.20133333333333336,0.7986666666666666,0.8083638179111655,0.7986666666666666,0.797071286214152
1,2,3,1,2,10000,RandomForest,gini,0.1,0.2,0.19466666666666665,0.8053333333333333,0.8114375084999319,0.8053333333333333,0.8043747697048872
1,2,3,1,2,10000,RandomForest,f_test,0.05,0.1,0.22933333333333328,0.7706666666666667,0.7984948800040781,0.7706666666666667,0.7651940175440113
1,2,3,1,2,10000,RandomForest,f_test,0.05,0.2,0.29000000000000004,0.71,0.7348577631798697,0.71,0.7021179074387892
1,2,3,1,2,10000,RandomForest,f_test,0.1,0.1,0.31499999999999995,0.685,0.6854636591478698,0.685,0.6848030018761726
1,2,3,1,2,10000,RandomForest,f_test,0.1,0.2,0.21899999999999997,0.781,0.8021662777176923,0.781,0.7770964889473898
1,2,3,1,2,10000,ANN,1,3.0,SGD,0.18799999999999994,0.812,0.8178794992175275,0.812,0.8111266496278793
1,2,3,1,2,10000,ANN,1,3.0,Adam,0.19066666666666665,0.8093333333333333,0.8236992499107036,0.8093333333333333,0.8071941307915916
1,2,3,1,2,10000,ANN,1,3.0,RMSprop,0.20199999999999996,0.798,0.8198437655032399,0.798,0.7944911882162287
1,2,3,1,2,10000,ANN,1,15.0,SGD,0.18300000000000005,0.817,0.8215794340652826,0.817,0.8163461719662188
1,2,3,1,2,10000,ANN,1,15.0,Adam,0.19799999999999995,0.802,0.8132283307764928,0.802,0.8002095221352602
1,2,3,1,2,10000,ANN,1,15.0,RMSprop,0.19799999999999995,0.802,0.8165889831693003,0.802,0.7996923670427174
1,2,3,1,2,10000,ANN,2,3.0,SGD,0.18300000000000005,0.817,0.8192167832167833,0.817,0.8166817391304348
1,2,3,1,2,10000,ANN,2,3.0,Adam,0.17600000000000005,0.824,0.8253325621746674,0.824,0.8238195912614517
1,2,3,1,2,10000,ANN,2,3.0,RMSprop,0.19033333333333335,0.8096666666666666,0.8178721476477917,0.8096666666666666,0.8084303827847243
1,2,3,1,2,10000,ANN,2,15.0,SGD,0.18266666666666664,0.8173333333333334,0.8209854342744111,0.8173333333333334,0.8168122660010698
1,2,3,1,2,10000,ANN,2,15.0,Adam,0.2263333333333334,0.7736666666666666,0.8041679530719357,0.7736666666666666,0.7678467127288268
1,2,3,1,2,10000,ANN,2,15.0,RMSprop,0.2763333333333333,0.7236666666666667,0.7270460196227314,0.7236666666666667,0.7226345899759672
1,2,3,1,3,100,LogisticRegression,logit,,,0.2666666666666667,0.7333333333333333,0.7375565610859728,0.7333333333333333,0.7321428571428572
1,2,3,1,3,100,LogisticRegression,probit,,,0.2666666666666667,0.7333333333333333,0.7375565610859728,0.7333333333333333,0.7321428571428572
1,2,3,1,3,100,DecisionTree,entropy,0.05,0.1,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,entropy,0.05,0.2,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,entropy,0.1,0.1,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,entropy,0.1,0.2,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,gini,0.05,0.1,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,3,1,3,100,DecisionTree,gini,0.05,0.2,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,3,1,3,100,DecisionTree,gini,0.1,0.1,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,gini,0.1,0.2,0.3666666666666667,0.6333333333333333,0.65,0.6333333333333333,0.6228571428571429
1,2,3,1,3,100,DecisionTree,f_test,0.05,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,3,100,DecisionTree,f_test,0.05,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,3,100,DecisionTree,f_test,0.1,0.1,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,3,100,DecisionTree,f_test,0.1,0.2,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,3,100,RandomForest,entropy,0.05,0.1,0.4,0.6,0.619047619047619,0.6,0.5833333333333334
1,2,3,1,3,100,RandomForest,entropy,0.05,0.2,0.33333333333333337,0.6666666666666666,0.669683257918552,0.6666666666666666,0.6651785714285715
1,2,3,1,3,100,RandomForest,entropy,0.1,0.1,0.43333333333333335,0.5666666666666667,0.5694444444444445,0.5666666666666667,0.5622895622895623
1,2,3,1,3,100,RandomForest,entropy,0.1,0.2,0.5333333333333333,0.4666666666666667,0.46411483253588515,0.4666666666666667,0.4570135746606335
1,2,3,1,3,100,RandomForest,gini,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,3,1,3,100,RandomForest,gini,0.05,0.2,0.3666666666666667,0.6333333333333333,0.6339285714285715,0.6333333333333333,0.6329254727474972
1,2,3,1,3,100,RandomForest,gini,0.1,0.1,0.3666666666666667,0.6333333333333333,0.638888888888889,0.6333333333333333,0.6296296296296297
1,2,3,1,3,100,RandomForest,gini,0.1,0.2,0.43333333333333335,0.5666666666666667,0.6442307692307693,0.5666666666666667,0.4993581514762516
1,2,3,1,3,100,RandomForest,f_test,0.05,0.1,0.3666666666666667,0.6333333333333333,0.7884615384615384,0.6333333333333333,0.576379974326059
1,2,3,1,3,100,RandomForest,f_test,0.05,0.2,0.2666666666666667,0.7333333333333333,0.7777777777777778,0.7333333333333333,0.7222222222222221
1,2,3,1,3,100,RandomForest,f_test,0.1,0.1,0.3666666666666667,0.6333333333333333,0.7884615384615384,0.6333333333333333,0.576379974326059
1,2,3,1,3,100,RandomForest,f_test,0.1,0.2,0.30000000000000004,0.7,0.725,0.7,0.6914285714285714
1,2,3,1,3,100,ANN,1,3.0,SGD,0.5,0.5,0.25,0.5,0.3333333333333333
1,2,3,1,3,100,ANN,1,3.0,Adam,0.23333333333333328,0.7666666666666667,0.7678571428571428,0.7666666666666667,0.7664071190211346
1,2,3,1,3,100,ANN,1,3.0,RMSprop,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,3,100,ANN,1,15.0,SGD,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,3,100,ANN,1,15.0,Adam,0.23333333333333328,0.7666666666666667,0.7777777777777779,0.7666666666666667,0.7643097643097643
1,2,3,1,3,100,ANN,1,15.0,RMSprop,0.43333333333333335,0.5666666666666667,0.575,0.5666666666666667,0.5542857142857142
1,2,3,1,3,100,ANN,2,3.0,SGD,0.43333333333333335,0.5666666666666667,0.7678571428571428,0.5666666666666667,0.46648426812585503
1,2,3,1,3,100,ANN,2,3.0,Adam,0.2666666666666667,0.7333333333333333,0.7511961722488039,0.7333333333333333,0.7285067873303167
1,2,3,1,3,100,ANN,2,3.0,RMSprop,0.30000000000000004,0.7,0.7008928571428572,0.7,0.6996662958843161
1,2,3,1,3,100,ANN,2,15.0,SGD,0.4,0.6,0.6397515527950312,0.6,0.5693779904306221
1,2,3,1,3,100,ANN,2,15.0,Adam,0.2666666666666667,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333
1,2,3,1,3,100,ANN,2,15.0,RMSprop,0.33333333333333337,0.6666666666666666,0.732919254658385,0.6666666666666666,0.6411483253588517
1,2,3,1,3,500,LogisticRegression,logit,,,0.15333333333333332,0.8466666666666667,0.8482142857142857,0.8466666666666667,0.8464961067853171
1,2,3,1,3,500,LogisticRegression,probit,,,0.15333333333333332,0.8466666666666667,0.8482142857142857,0.8466666666666667,0.8464961067853171
1,2,3,1,3,500,DecisionTree,entropy,0.05,0.1,0.19333333333333336,0.8066666666666666,0.8067211948790897,0.8066666666666666,0.8066580736921641
1,2,3,1,3,500,DecisionTree,entropy,0.05,0.2,0.19333333333333336,0.8066666666666666,0.8067211948790897,0.8066666666666666,0.8066580736921641
1,2,3,1,3,500,DecisionTree,entropy,0.1,0.1,0.19333333333333336,0.8066666666666666,0.8067211948790897,0.8066666666666666,0.8066580736921641
1,2,3,1,3,500,DecisionTree,entropy,0.1,0.2,0.19333333333333336,0.8066666666666666,0.8067211948790897,0.8066666666666666,0.8066580736921641
1,2,3,1,3,500,DecisionTree,gini,0.05,0.1,0.19333333333333336,0.8066666666666666,0.8080357142857143,0.8066666666666666,0.8064516129032259
1,2,3,1,3,500,DecisionTree,gini,0.05,0.2,0.19333333333333336,0.8066666666666666,0.8080357142857143,0.8066666666666666,0.8064516129032259
1,2,3,1,3,500,DecisionTree,gini,0.1,0.1,0.17333333333333334,0.8266666666666667,0.8268991282689914,0.8266666666666667,0.8266358463726885
1,2,3,1,3,500,DecisionTree,gini,0.1,0.2,0.17333333333333334,0.8266666666666667,0.8268991282689914,0.8266666666666667,0.8266358463726885
1,2,3,1,3,500,DecisionTree,f_test,0.05,0.1,0.45333333333333337,0.5466666666666666,0.5898664840807942,0.5466666666666666,0.4847443928066277
1,2,3,1,3,500,DecisionTree,f_test,0.05,0.2,0.45333333333333337,0.5466666666666666,0.5898664840807942,0.5466666666666666,0.4847443928066277
1,2,3,1,3,500,DecisionTree,f_test,0.1,0.1,0.44666666666666666,0.5533333333333333,0.5992063492063492,0.5533333333333333,0.494949494949495
1,2,3,1,3,500,DecisionTree,f_test,0.1,0.2,0.44666666666666666,0.5533333333333333,0.5992063492063492,0.5533333333333333,0.494949494949495
1,2,3,1,3,500,RandomForest,entropy,0.05,0.1,0.30000000000000004,0.7,0.7297794117647058,0.7,0.6899545266639107
1,2,3,1,3,500,RandomForest,entropy,0.05,0.2,0.2466666666666667,0.7533333333333333,0.7589026162790697,0.7533333333333333,0.7519996425220072
1,2,3,1,3,500,RandomForest,entropy,0.1,0.1,0.2466666666666667,0.7533333333333333,0.7796310832025117,0.7533333333333333,0.7473942924764462
1,2,3,1,3,500,RandomForest,entropy,0.1,0.2,0.4066666666666666,0.5933333333333334,0.6458333333333334,0.5933333333333334,0.553113553113553
1,2,3,1,3,500,RandomForest,gini,0.05,0.1,0.42666666666666664,0.5733333333333334,0.5752599890530925,0.5733333333333334,0.5705850778314546
1,2,3,1,3,500,RandomForest,gini,0.05,0.2,0.2466666666666667,0.7533333333333333,0.7537393162393162,0.7533333333333333,0.753234627184207
1,2,3,1,3,500,RandomForest,gini,0.1,0.1,0.3933333333333333,0.6066666666666667,0.6090116279069768,0.6066666666666667,0.6045399705080656
1,2,3,1,3,500,RandomForest,gini,0.1,0.2,0.2466666666666667,0.7533333333333333,0.8055317324185247,0.7533333333333333,0.7423278703746692
1,2,3,1,3,500,RandomForest,f_test,0.05,0.1,0.3666666666666667,0.6333333333333333,0.6704545454545454,0.6333333333333333,0.6122209165687427
1,2,3,1,3,500,RandomForest,f_test,0.05,0.2,0.3666666666666667,0.6333333333333333,0.6424772036474165,0.6333333333333333,0.6273544423867383
1,2,3,1,3,500,RandomForest,f_test,0.1,0.1,0.42000000000000004,0.58,0.5817587209302326,0.58,0.5777291210509854
1,2,3,1,3,500,RandomForest,f_test,0.1,0.2,0.24,0.76,0.7693866273715233,0.76,0.7578909612625538
1,2,3,1,3,500,ANN,1,3.0,SGD,0.16000000000000003,0.84,0.8562115850251443,0.84,0.8381586045675239
1,2,3,1,3,500,ANN,1,3.0,Adam,0.18666666666666665,0.8133333333333334,0.8324844368986983,0.8133333333333334,0.8106060606060607
1,2,3,1,3,500,ANN,1,3.0,RMSprop,0.19333333333333336,0.8066666666666666,0.8276975683890577,0.8066666666666666,0.8035141605311893
1,2,3,1,3,500,ANN,1,15.0,SGD,0.18000000000000005,0.82,0.8373313343328336,0.82,0.8176579172482104
